"Plot Title: 20947454"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20947454, SEN S/N: 20947454)","Intensity, lum/ft² (LGR S/N: 20947454, SEN S/N: 20947454)","Coupler Attached (LGR S/N: 20947454)","Coupler Detached (LGR S/N: 20947454)","Host Connected (LGR S/N: 20947454)","End Of File (LGR S/N: 20947454)"
467,11/03/20 05:30:00 AM,37.488,0.0,,,,
468,11/03/20 05:45:00 AM,37.679,0.0,,,,
469,11/03/20 06:00:00 AM,37.488,0.0,,,,
470,11/03/20 06:15:00 AM,37.488,0.0,,,,
471,11/03/20 06:30:00 AM,37.679,0.0,,,,
472,11/03/20 06:45:00 AM,37.870,0.0,,,,
473,11/03/20 07:00:00 AM,37.679,0.0,,,,
474,11/03/20 07:15:00 AM,37.297,5.0,,,,
475,11/03/20 07:30:00 AM,37.297,30.0,,,,
476,11/03/20 07:45:00 AM,37.488,66.0,,,,
477,11/03/20 08:00:00 AM,37.679,94.0,,,,
478,11/03/20 08:15:00 AM,38.629,116.0,,,,
479,11/03/20 08:30:00 AM,39.384,136.0,,,,
480,11/03/20 08:45:00 AM,39.947,336.0,,,,
481,11/03/20 09:00:00 AM,42.915,496.0,,,,
482,11/03/20 09:15:00 AM,45.286,480.0,,,,
483,11/03/20 09:30:00 AM,48.517,672.0,,,,
484,11/03/20 09:45:00 AM,56.923,4096.0,,,,
485,11/03/20 10:00:00 AM,74.964,4864.0,,,,
486,11/03/20 10:15:00 AM,85.194,5888.0,,,,
487,11/03/20 10:30:00 AM,88.833,2048.0,,,,
488,11/03/20 10:45:00 AM,82.330,4608.0,,,,
489,11/03/20 11:00:00 AM,83.221,7424.0,,,,
490,11/03/20 11:15:00 AM,84.654,896.0,,,,
491,11/03/20 11:30:00 AM,92.550,7168.0,,,,
492,11/03/20 11:45:00 AM,100.483,9728.0,,,,
493,11/03/20 12:00:00 PM,102.697,10240.0,,,,
494,11/03/20 12:15:00 PM,78.800,800.0,,,,
495,11/03/20 12:30:00 PM,85.554,2816.0,,,,
496,11/03/20 12:45:00 PM,74.791,4096.0,,,,
497,11/03/20 01:00:00 PM,66.708,768.0,,,,
498,11/03/20 01:15:00 PM,68.421,1600.0,,,,
499,11/03/20 01:30:00 PM,68.077,672.0,,,,
500,11/03/20 01:45:00 PM,64.139,864.0,,,,
501,11/03/20 02:00:00 PM,75.832,6656.0,,,,
502,11/03/20 02:15:00 PM,82.864,4608.0,,,,
503,11/03/20 02:30:00 PM,69.278,768.0,,,,
504,11/03/20 02:45:00 PM,85.554,8192.0,,,,
505,11/03/20 03:00:00 PM,96.555,8192.0,,,,
506,11/03/20 03:15:00 PM,80.559,1344.0,,,,
507,11/03/20 03:30:00 PM,69.793,2944.0,,,,
508,11/03/20 03:45:00 PM,67.221,1600.0,,,,
509,11/03/20 04:00:00 PM,64.652,1024.0,,,,
510,11/03/20 04:15:00 PM,76.181,3456.0,,,,
511,11/03/20 04:30:00 PM,73.926,512.0,,,,
512,11/03/20 04:45:00 PM,69.278,896.0,,,,
513,11/03/20 05:00:00 PM,66.879,1024.0,,,,
514,11/03/20 05:15:00 PM,63.797,320.0,,,,
515,11/03/20 05:30:00 PM,59.337,152.0,,,,
516,11/03/20 05:45:00 PM,55.884,87.0,,,,
517,11/03/20 06:00:00 PM,53.623,24.0,,,,
518,11/03/20 06:15:00 PM,50.819,3.0,,,,
519,11/03/20 06:30:00 PM,48.871,0.0,,,,
520,11/03/20 06:45:00 PM,47.624,0.0,,,,
521,11/03/20 07:00:00 PM,46.369,0.0,,,,
522,11/03/20 07:15:00 PM,45.466,0.0,,,,
523,11/03/20 07:30:00 PM,44.560,0.0,,,,
524,11/03/20 07:45:00 PM,44.013,0.0,,,,
525,11/03/20 08:00:00 PM,43.466,0.0,,,,
526,11/03/20 08:15:00 PM,43.099,0.0,,,,
527,11/03/20 08:30:00 PM,42.548,0.0,,,,
528,11/03/20 08:45:00 PM,42.179,0.0,,,,
529,11/03/20 09:00:00 PM,41.625,0.0,,,,
530,11/03/20 09:15:00 PM,41.439,0.0,,,,
531,11/03/20 09:30:00 PM,40.881,0.0,,,,
532,11/03/20 09:45:00 PM,40.696,0.0,,,,
533,11/03/20 10:00:00 PM,40.509,0.0,,,,
534,11/03/20 10:15:00 PM,39.947,0.0,,,,
535,11/03/20 10:30:00 PM,39.760,0.0,,,,
536,11/03/20 10:45:00 PM,39.760,0.0,,,,
537,11/03/20 11:00:00 PM,39.573,0.0,,,,
538,11/03/20 11:15:00 PM,39.573,0.0,,,,
539,11/03/20 11:30:00 PM,39.760,0.0,,,,
540,11/03/20 11:45:00 PM,39.384,0.0,,,,
541,11/04/20 12:00:00 AM,39.196,0.0,,,,
542,11/04/20 12:15:00 AM,38.818,0.0,,,,
543,11/04/20 12:30:00 AM,38.818,0.0,,,,
544,11/04/20 12:45:00 AM,38.629,0.0,,,,
545,11/04/20 01:00:00 AM,38.440,0.0,,,,
546,11/04/20 01:15:00 AM,38.629,0.0,,,,
547,11/04/20 01:30:00 AM,39.007,0.0,,,,
548,11/04/20 01:45:00 AM,38.629,0.0,,,,
549,11/04/20 02:00:00 AM,38.250,0.0,,,,
550,11/04/20 02:15:00 AM,37.870,0.0,,,,
551,11/04/20 02:30:00 AM,38.250,0.0,,,,
552,11/04/20 02:45:00 AM,37.870,0.0,,,,
553,11/04/20 03:00:00 AM,37.488,0.0,,,,
554,11/04/20 03:15:00 AM,37.488,0.0,,,,
555,11/04/20 03:30:00 AM,37.488,0.0,,,,
556,11/04/20 03:45:00 AM,37.870,0.0,,,,
557,11/04/20 04:00:00 AM,37.297,0.0,,,,
558,11/04/20 04:15:00 AM,37.107,0.0,,,,
559,11/04/20 04:30:00 AM,36.723,0.0,,,,
560,11/04/20 04:45:00 AM,37.107,0.0,,,,
561,11/04/20 05:00:00 AM,37.488,0.0,,,,
562,11/04/20 05:15:00 AM,37.107,0.0,,,,
563,11/04/20 05:30:00 AM,37.297,0.0,,,,
564,11/04/20 05:45:00 AM,37.107,0.0,,,,
565,11/04/20 06:00:00 AM,36.914,0.0,,,,
566,11/04/20 06:15:00 AM,36.914,0.0,,,,
567,11/04/20 06:30:00 AM,36.914,0.0,,,,
568,11/04/20 06:45:00 AM,36.723,0.0,,,,
569,11/04/20 07:00:00 AM,36.914,0.0,,,,
570,11/04/20 07:15:00 AM,36.338,4.0,,,,
571,11/04/20 07:30:00 AM,36.723,25.0,,,,
572,11/04/20 07:45:00 AM,37.107,79.0,,,,
573,11/04/20 08:00:00 AM,37.107,128.0,,,,
574,11/04/20 08:15:00 AM,37.870,168.0,,,,
575,11/04/20 08:30:00 AM,38.818,208.0,,,,
576,11/04/20 08:45:00 AM,40.134,384.0,,,,
577,11/04/20 09:00:00 AM,42.179,512.0,,,,
578,11/04/20 09:15:00 AM,44.742,576.0,,,,
579,11/04/20 09:30:00 AM,47.802,768.0,,,,
580,11/04/20 09:45:00 AM,53.623,3456.0,,,,
581,11/04/20 10:00:00 AM,71.512,4608.0,,,,
582,11/04/20 10:15:00 AM,80.382,5120.0,,,,
583,11/04/20 10:30:00 AM,84.115,896.0,,,,
584,11/04/20 10:45:00 AM,80.029,2304.0,,,,
585,11/04/20 11:00:00 AM,82.686,7424.0,,,,
586,11/04/20 11:15:00 AM,85.374,992.0,,,,
587,11/04/20 11:30:00 AM,92.926,7680.0,,,,
588,11/04/20 11:45:00 AM,101.685,9216.0,,,,
589,11/04/20 12:00:00 PM,107.258,9216.0,,,,
590,11/04/20 12:15:00 PM,85.374,992.0,,,,
591,11/04/20 12:30:00 PM,90.495,2944.0,,,,
592,11/04/20 12:45:00 PM,83.935,3840.0,,,,
593,11/04/20 01:00:00 PM,71.856,896.0,,,,
594,11/04/20 01:15:00 PM,73.234,1856.0,,,,
595,11/04/20 01:30:00 PM,75.659,800.0,,,,
596,11/04/20 01:45:00 PM,69.622,992.0,,,,
597,11/04/20 02:00:00 PM,75.832,3456.0,,,,
598,11/04/20 02:15:00 PM,92.174,8192.0,,,,
599,11/04/20 02:30:00 PM,76.181,960.0,,,,
600,11/04/20 02:45:00 PM,90.680,8192.0,,,,
601,11/04/20 03:00:00 PM,99.291,7680.0,,,,
602,11/04/20 03:15:00 PM,86.459,1408.0,,,,
603,11/04/20 03:30:00 PM,73.062,992.0,,,,
604,11/04/20 03:45:00 PM,69.107,864.0,,,,
605,11/04/20 04:00:00 PM,67.906,800.0,,,,
606,11/04/20 04:15:00 PM,80.559,3200.0,,,,
607,11/04/20 04:30:00 PM,78.098,576.0,,,,
608,11/04/20 04:45:00 PM,73.234,960.0,,,,
609,11/04/20 05:00:00 PM,69.278,512.0,,,,
610,11/04/20 05:15:00 PM,66.708,352.0,,,,
611,11/04/20 05:30:00 PM,61.569,152.0,,,,
612,11/04/20 05:45:00 PM,57.785,76.0,,,,
613,11/04/20 06:00:00 PM,54.842,19.0,,,,
614,11/04/20 06:15:00 PM,52.750,1.0,,,,
615,11/04/20 06:30:00 PM,50.995,0.0,,,,
616,11/04/20 06:45:00 PM,49.759,0.0,,,,
617,11/04/20 07:00:00 PM,48.517,0.0,,,,
618,11/04/20 07:15:00 PM,47.802,0.0,,,,
619,11/04/20 07:30:00 PM,46.908,0.0,,,,
620,11/04/20 07:45:00 PM,46.008,0.0,,,,
621,11/04/20 08:00:00 PM,45.466,0.0,,,,
622,11/04/20 08:15:00 PM,44.922,0.0,,,,
623,11/04/20 08:30:00 PM,44.560,0.0,,,,
624,11/04/20 08:45:00 PM,43.831,0.0,,,,
625,11/04/20 09:00:00 PM,43.466,0.0,,,,
626,11/04/20 09:15:00 PM,43.282,0.0,,,,
627,11/04/20 09:30:00 PM,42.915,0.0,,,,
628,11/04/20 09:45:00 PM,42.732,0.0,,,,
629,11/04/20 10:00:00 PM,42.732,0.0,,,,
630,11/04/20 10:15:00 PM,42.548,0.0,,,,
631,11/04/20 10:30:00 PM,42.179,0.0,,,,
632,11/04/20 10:45:00 PM,41.994,0.0,,,,
633,11/04/20 11:00:00 PM,41.994,0.0,,,,
634,11/04/20 11:15:00 PM,41.994,0.0,,,,
635,11/04/20 11:30:00 PM,41.810,0.0,,,,
636,11/04/20 11:45:00 PM,41.625,0.0,,,,
637,11/05/20 12:00:00 AM,41.810,0.0,,,,
638,11/05/20 12:15:00 AM,41.625,0.0,,,,
639,11/05/20 12:30:00 AM,41.254,0.0,,,,
640,11/05/20 12:45:00 AM,41.067,0.0,,,,
641,11/05/20 01:00:00 AM,40.696,0.0,,,,
642,11/05/20 01:15:00 AM,40.881,0.0,,,,
643,11/05/20 01:30:00 AM,40.881,0.0,,,,
644,11/05/20 01:45:00 AM,40.696,0.0,,,,
645,11/05/20 02:00:00 AM,40.696,0.0,,,,
646,11/05/20 02:15:00 AM,40.696,0.0,,,,
647,11/05/20 02:30:00 AM,40.321,0.0,,,,
648,11/05/20 02:45:00 AM,40.134,0.0,,,,
649,11/05/20 03:00:00 AM,40.134,0.0,,,,
650,11/05/20 03:15:00 AM,39.947,0.0,,,,
651,11/05/20 03:30:00 AM,39.947,0.0,,,,
652,11/05/20 03:45:00 AM,40.134,0.0,,,,
653,11/05/20 04:00:00 AM,40.134,0.0,,,,
654,11/05/20 04:15:00 AM,39.384,0.0,,,,
655,11/05/20 04:30:00 AM,39.384,0.0,,,,
656,11/05/20 04:45:00 AM,39.573,0.0,,,,
657,11/05/20 05:00:00 AM,39.384,0.0,,,,
658,11/05/20 05:15:00 AM,39.384,0.0,,,,
659,11/05/20 05:30:00 AM,38.818,0.0,,,,
660,11/05/20 05:45:00 AM,39.007,0.0,,,,
661,11/05/20 06:00:00 AM,38.629,0.0,,,,
662,11/05/20 06:15:00 AM,39.007,0.0,,,,
663,11/05/20 06:30:00 AM,39.007,0.0,,,,
664,11/05/20 06:45:00 AM,39.007,0.0,,,,
665,11/05/20 07:00:00 AM,38.250,0.0,,,,
666,11/05/20 07:15:00 AM,38.440,4.0,,,,
667,11/05/20 07:30:00 AM,38.818,24.0,,,,
668,11/05/20 07:45:00 AM,38.818,62.0,,,,
669,11/05/20 08:00:00 AM,39.007,101.0,,,,
670,11/05/20 08:15:00 AM,39.573,128.0,,,,
671,11/05/20 08:30:00 AM,39.573,160.0,,,,
672,11/05/20 08:45:00 AM,40.881,352.0,,,,
673,11/05/20 09:00:00 AM,43.466,480.0,,,,
674,11/05/20 09:15:00 AM,46.369,512.0,,,,
675,11/05/20 09:30:00 AM,49.404,704.0,,,,
676,11/05/20 09:45:00 AM,53.798,1984.0,,,,
677,11/05/20 10:00:00 AM,73.926,4608.0,,,,
678,11/05/20 10:15:00 AM,84.115,5632.0,,,,
679,11/05/20 10:30:00 AM,87.004,768.0,,,,
680,11/05/20 10:45:00 AM,82.864,800.0,,,,
681,11/05/20 11:00:00 AM,85.735,7936.0,,,,
682,11/05/20 11:15:00 AM,85.915,800.0,,,,
683,11/05/20 11:30:00 AM,95.783,8192.0,,,,
684,11/05/20 11:45:00 AM,107.683,9728.0,,,,
685,11/05/20 12:00:00 PM,111.580,5888.0,,,,
686,11/05/20 12:15:00 PM,85.014,864.0,,,,
687,11/05/20 12:30:00 PM,85.374,5888.0,,,,
688,11/05/20 12:45:00 PM,81.975,2432.0,,,,
689,11/05/20 01:00:00 PM,71.683,704.0,,,,
690,11/05/20 01:15:00 PM,78.098,5632.0,,,,
691,11/05/20 01:30:00 PM,77.749,768.0,,,,
692,11/05/20 01:45:00 PM,69.964,768.0,,,,
693,11/05/20 02:00:00 PM,74.271,2304.0,,,,
694,11/05/20 02:15:00 PM,93.115,8704.0,,,,
695,11/05/20 02:30:00 PM,77.050,768.0,,,,
696,11/05/20 02:45:00 PM,91.425,9216.0,,,,
697,11/05/20 03:00:00 PM,97.331,6144.0,,,,
698,11/05/20 03:15:00 PM,85.735,992.0,,,,
699,11/05/20 03:30:00 PM,72.545,800.0,,,,
700,11/05/20 03:45:00 PM,69.278,1152.0,,,,
701,11/05/20 04:00:00 PM,67.050,800.0,,,,
702,11/05/20 04:15:00 PM,66.537,1088.0,,,,
703,11/05/20 04:30:00 PM,64.481,704.0,,,,
704,11/05/20 04:45:00 PM,63.111,608.0,,,,
705,11/05/20 05:00:00 PM,61.912,480.0,,,,
706,11/05/20 05:15:00 PM,59.337,232.0,,,,
707,11/05/20 05:30:00 PM,57.096,136.0,,,,
708,11/05/20 05:45:00 PM,55.364,55.0,,,,
709,11/05/20 06:00:00 PM,53.449,13.0,,,,
710,11/05/20 06:15:00 PM,51.699,0.0,,,,
711,11/05/20 06:30:00 PM,50.643,0.0,,,,
712,11/05/20 06:45:00 PM,49.759,0.0,,,,
713,11/05/20 07:00:00 PM,49.050,0.0,,,,
714,11/05/20 07:15:00 PM,48.339,0.0,,,,
715,11/05/20 07:30:00 PM,47.624,0.0,,,,
716,11/05/20 07:45:00 PM,46.908,0.0,,,,
717,11/05/20 08:00:00 PM,46.369,0.0,,,,
718,11/05/20 08:15:00 PM,45.466,0.0,,,,
719,11/05/20 08:30:00 PM,44.922,0.0,,,,
720,11/05/20 08:45:00 PM,44.560,0.0,,,,
721,11/05/20 09:00:00 PM,44.560,0.0,,,,
722,11/05/20 09:15:00 PM,44.195,0.0,,,,
723,11/05/20 09:30:00 PM,44.195,0.0,,,,
724,11/05/20 09:45:00 PM,44.379,0.0,,,,
725,11/05/20 10:00:00 PM,44.560,0.0,,,,
726,11/05/20 10:15:00 PM,44.742,0.0,,,,
727,11/05/20 10:30:00 PM,45.104,0.0,,,,
728,11/05/20 10:45:00 PM,44.742,0.0,,,,
729,11/05/20 11:00:00 PM,44.560,0.0,,,,
730,11/05/20 11:15:00 PM,44.560,0.0,,,,
731,11/05/20 11:30:00 PM,44.742,0.0,,,,
732,11/05/20 11:45:00 PM,43.831,0.0,,,,
733,11/06/20 12:00:00 AM,43.282,0.0,,,,
734,11/06/20 12:15:00 AM,42.732,0.0,,,,
735,11/06/20 12:30:00 AM,42.915,0.0,,,,
736,11/06/20 12:45:00 AM,42.363,0.0,,,,
737,11/06/20 01:00:00 AM,42.548,0.0,,,,
738,11/06/20 01:15:00 AM,42.363,0.0,,,,
739,11/06/20 01:30:00 AM,42.179,0.0,,,,
740,11/06/20 01:45:00 AM,41.994,0.0,,,,
741,11/06/20 02:00:00 AM,41.810,0.0,,,,
742,11/06/20 02:15:00 AM,41.810,0.0,,,,
743,11/06/20 02:30:00 AM,41.994,0.0,,,,
744,11/06/20 02:45:00 AM,42.363,0.0,,,,
745,11/06/20 03:00:00 AM,42.915,0.0,,,,
746,11/06/20 03:15:00 AM,42.548,0.0,,,,
747,11/06/20 03:30:00 AM,42.179,0.0,,,,
748,11/06/20 03:45:00 AM,41.810,0.0,,,,
749,11/06/20 04:00:00 AM,40.696,0.0,,,,
750,11/06/20 04:15:00 AM,40.134,0.0,,,,
751,11/06/20 04:30:00 AM,40.321,0.0,,,,
752,11/06/20 04:45:00 AM,40.134,0.0,,,,
753,11/06/20 05:00:00 AM,40.134,0.0,,,,
754,11/06/20 05:15:00 AM,39.760,0.0,,,,
755,11/06/20 05:30:00 AM,39.384,0.0,,,,
756,11/06/20 05:45:00 AM,38.818,0.0,,,,
757,11/06/20 06:00:00 AM,38.061,0.0,,,,
758,11/06/20 06:15:00 AM,37.297,0.0,,,,
759,11/06/20 06:30:00 AM,36.914,0.0,,,,
760,11/06/20 06:45:00 AM,36.914,0.0,,,,
761,11/06/20 07:00:00 AM,37.297,0.0,,,,
762,11/06/20 07:15:00 AM,37.107,0.0,,,,
763,11/06/20 07:30:00 AM,37.488,14.0,,,,
764,11/06/20 07:45:00 AM,37.107,50.0,,,,
765,11/06/20 08:00:00 AM,37.679,120.0,,,,
766,11/06/20 08:15:00 AM,39.007,288.0,,,,
767,11/06/20 08:30:00 AM,40.696,320.0,,,,
768,11/06/20 08:45:00 AM,42.548,416.0,,,,
769,11/06/20 09:00:00 AM,46.908,992.0,,,,
770,11/06/20 09:15:00 AM,51.523,800.0,,,,
771,11/06/20 09:30:00 AM,54.147,1472.0,,,,
772,11/06/20 09:45:00 AM,58.131,1600.0,,,,
773,11/06/20 10:00:00 AM,63.626,2304.0,,,,
774,11/06/20 10:15:00 AM,63.626,2176.0,,,,
775,11/06/20 10:30:00 AM,63.968,1984.0,,,,
776,11/06/20 10:45:00 AM,59.164,1024.0,,,,
777,11/06/20 11:00:00 AM,57.441,1152.0,,,,
778,11/06/20 11:15:00 AM,57.958,1792.0,,,,
779,11/06/20 11:30:00 AM,58.647,1728.0,,,,
780,11/06/20 11:45:00 AM,60.539,1920.0,,,,
781,11/06/20 12:00:00 PM,67.392,2560.0,,,,
782,11/06/20 12:15:00 PM,62.083,1600.0,,,,
783,11/06/20 12:30:00 PM,62.425,4352.0,,,,
784,11/06/20 12:45:00 PM,70.651,7168.0,,,,
785,11/06/20 01:00:00 PM,64.825,2176.0,,,,
786,11/06/20 01:15:00 PM,66.537,2048.0,,,,
787,11/06/20 01:30:00 PM,62.769,2304.0,,,,
788,11/06/20 01:45:00 PM,60.195,1472.0,,,,
789,11/06/20 02:00:00 PM,54.842,368.0,,,,
790,11/06/20 02:15:00 PM,49.228,184.0,,,,
791,11/06/20 02:30:00 PM,46.548,200.0,,,,
792,11/06/20 02:45:00 PM,44.922,192.0,,,,
793,11/06/20 03:00:00 PM,44.922,224.0,,,,
794,11/06/20 03:15:00 PM,44.195,200.0,,,,
795,11/06/20 03:30:00 PM,43.466,152.0,,,,
796,11/06/20 03:45:00 PM,38.061,100.0,,,,
797,11/06/20 04:00:00 PM,36.723,336.0,,,,
798,11/06/20 04:15:00 PM,36.723,92.0,,,,
799,11/06/20 04:30:00 PM,35.951,152.0,,,,
800,11/06/20 04:45:00 PM,34.981,120.0,,,,
801,11/06/20 05:00:00 PM,34.590,22.0,,,,
802,11/06/20 05:15:00 PM,33.607,20.0,,,,
803,11/06/20 05:30:00 PM,33.411,22.0,,,,
804,11/06/20 05:45:00 PM,33.213,12.0,,,,
805,11/06/20 06:00:00 PM,32.617,2.0,,,,
806,11/06/20 06:15:00 PM,32.018,0.0,,,,
807,11/06/20 06:30:00 PM,31.816,0.0,,,,
808,11/06/20 06:45:00 PM,31.816,0.0,,,,
809,11/06/20 07:00:00 PM,31.617,0.0,,,,
810,11/06/20 07:15:00 PM,31.012,0.0,,,,
811,11/06/20 07:30:00 PM,30.808,0.0,,,,
812,11/06/20 07:45:00 PM,31.012,0.0,,,,
813,11/06/20 08:00:00 PM,31.012,0.0,,,,
814,11/06/20 08:15:00 PM,31.012,0.0,,,,
815,11/06/20 08:30:00 PM,31.012,0.0,,,,
816,11/06/20 08:45:00 PM,31.415,0.0,,,,
817,11/06/20 09:00:00 PM,31.213,0.0,,,,
818,11/06/20 09:15:00 PM,30.808,0.0,,,,
819,11/06/20 09:30:00 PM,29.995,0.0,,,,
820,11/06/20 09:45:00 PM,29.379,0.0,,,,
821,11/06/20 10:00:00 PM,28.969,0.0,,,,
822,11/06/20 10:15:00 PM,28.555,0.0,,,,
823,11/06/20 10:30:00 PM,28.346,0.0,,,,
824,11/06/20 10:45:00 PM,27.721,0.0,,,,
825,11/06/20 11:00:00 PM,27.091,0.0,,,,
826,11/06/20 11:15:00 PM,26.458,0.0,,,,
827,11/06/20 11:30:00 PM,26.031,0.0,,,,
828,11/06/20 11:45:00 PM,25.390,0.0,,,,
829,11/07/20 12:00:00 AM,24.960,0.0,,,,
830,11/07/20 12:15:00 AM,24.744,0.0,,,,
831,11/07/20 12:30:00 AM,24.310,0.0,,,,
832,11/07/20 12:45:00 AM,23.875,0.0,,,,
833,11/07/20 01:00:00 AM,23.436,0.0,,,,
834,11/07/20 01:15:00 AM,23.216,0.0,,,,
835,11/07/20 01:30:00 AM,22.995,0.0,,,,
836,11/07/20 01:45:00 AM,22.995,0.0,,,,
837,11/07/20 02:00:00 AM,22.995,0.0,,,,
838,11/07/20 02:15:00 AM,22.995,0.0,,,,
839,11/07/20 02:30:00 AM,23.216,0.0,,,,
840,11/07/20 02:45:00 AM,24.093,0.0,,,,
841,11/07/20 03:00:00 AM,24.526,0.0,,,,
842,11/07/20 03:15:00 AM,25.605,0.0,,,,
843,11/07/20 03:30:00 AM,26.245,0.0,,,,
844,11/07/20 03:45:00 AM,26.458,0.0,,,,
845,11/07/20 04:00:00 AM,26.881,0.0,,,,
846,11/07/20 04:15:00 AM,26.881,0.0,,,,
847,11/07/20 04:30:00 AM,26.458,0.0,,,,
848,11/07/20 04:45:00 AM,26.668,0.0,,,,
849,11/07/20 05:00:00 AM,26.881,0.0,,,,
850,11/07/20 05:15:00 AM,26.881,0.0,,,,
851,11/07/20 05:30:00 AM,27.091,0.0,,,,
852,11/07/20 05:45:00 AM,27.302,0.0,,,,
853,11/07/20 06:00:00 AM,27.721,0.0,,,,
854,11/07/20 06:15:00 AM,27.091,0.0,,,,
855,11/07/20 06:30:00 AM,26.031,0.0,,,,
856,11/07/20 06:45:00 AM,25.174,0.0,,,,
857,11/07/20 07:00:00 AM,25.174,0.0,,,,
858,11/07/20 07:15:00 AM,24.960,1.0,,,,
859,11/07/20 07:30:00 AM,25.605,12.0,,,,
860,11/07/20 07:45:00 AM,26.031,47.0,,,,
861,11/07/20 08:00:00 AM,26.668,118.0,,,,
862,11/07/20 08:15:00 AM,26.881,192.0,,,,
863,11/07/20 08:30:00 AM,27.721,352.0,,,,
864,11/07/20 08:45:00 AM,28.346,400.0,,,,
865,11/07/20 09:00:00 AM,29.174,480.0,,,,
866,11/07/20 09:15:00 AM,30.198,864.0,,,,
867,11/07/20 09:30:00 AM,31.816,864.0,,,,
868,11/07/20 09:45:00 AM,31.816,1088.0,,,,
869,11/07/20 10:00:00 AM,34.590,4608.0,,,,
870,11/07/20 10:15:00 AM,38.250,4096.0,,,,
871,11/07/20 10:30:00 AM,40.321,1472.0,,,,
872,11/07/20 10:45:00 AM,40.509,1536.0,,,,
873,11/07/20 11:00:00 AM,47.982,7424.0,,,,
874,11/07/20 11:15:00 AM,47.624,992.0,,,,
875,11/07/20 11:30:00 AM,58.647,9216.0,,,,
876,11/07/20 11:45:00 AM,66.708,10752.0,,,,
877,11/07/20 12:00:00 PM,55.189,4096.0,,,,
878,11/07/20 12:15:00 PM,46.908,2688.0,,,,
879,11/07/20 12:30:00 PM,44.922,5376.0,,,,
880,11/07/20 12:45:00 PM,41.625,864.0,,,,
881,11/07/20 01:00:00 PM,38.250,1536.0,,,,
882,11/07/20 01:15:00 PM,42.179,1536.0,,,,
883,11/07/20 01:30:00 PM,34.394,288.0,,,,
884,11/07/20 01:45:00 PM,33.805,464.0,,,,
885,11/07/20 02:00:00 PM,35.175,1152.0,,,,
886,11/07/20 02:15:00 PM,34.394,432.0,,,,
887,11/07/20 02:30:00 PM,34.394,448.0,,,,
888,11/07/20 02:45:00 PM,36.338,672.0,,,,
889,11/07/20 03:00:00 PM,34.590,576.0,,,,
890,11/07/20 03:15:00 PM,34.981,608.0,,,,
891,11/07/20 03:30:00 PM,34.394,512.0,,,,
892,11/07/20 03:45:00 PM,34.981,576.0,,,,
893,11/07/20 04:00:00 PM,34.394,336.0,,,,
894,11/07/20 04:15:00 PM,33.607,496.0,,,,
895,11/07/20 04:30:00 PM,33.411,336.0,,,,
896,11/07/20 04:45:00 PM,33.213,200.0,,,,
897,11/07/20 05:00:00 PM,33.013,224.0,,,,
898,11/07/20 05:15:00 PM,32.418,82.0,,,,
899,11/07/20 05:30:00 PM,31.816,63.0,,,,
900,11/07/20 05:45:00 PM,31.617,38.0,,,,
901,11/07/20 06:00:00 PM,31.415,4.0,,,,
902,11/07/20 06:15:00 PM,31.213,0.0,,,,
903,11/07/20 06:30:00 PM,31.012,0.0,,,,
904,11/07/20 06:45:00 PM,31.213,0.0,,,,
905,11/07/20 07:00:00 PM,31.213,0.0,,,,
906,11/07/20 07:15:00 PM,31.415,0.0,,,,
907,11/07/20 07:30:00 PM,31.415,0.0,,,,
908,11/07/20 07:45:00 PM,31.012,0.0,,,,
909,11/07/20 08:00:00 PM,31.213,0.0,,,,
910,11/07/20 08:15:00 PM,31.012,0.0,,,,
911,11/07/20 08:30:00 PM,31.012,0.0,,,,
912,11/07/20 08:45:00 PM,31.012,0.0,,,,
913,11/07/20 09:00:00 PM,31.213,0.0,,,,
914,11/07/20 09:15:00 PM,31.213,0.0,,,,
915,11/07/20 09:30:00 PM,31.213,0.0,,,,
916,11/07/20 09:45:00 PM,31.012,0.0,,,,
917,11/07/20 10:00:00 PM,31.213,0.0,,,,
918,11/07/20 10:15:00 PM,31.213,0.0,,,,
919,11/07/20 10:30:00 PM,31.213,0.0,,,,
920,11/07/20 10:45:00 PM,31.213,0.0,,,,
921,11/07/20 11:00:00 PM,31.213,0.0,,,,
922,11/07/20 11:15:00 PM,31.213,0.0,,,,
923,11/07/20 11:30:00 PM,31.213,0.0,,,,
924,11/07/20 11:45:00 PM,31.213,0.0,,,,
925,11/08/20 12:00:00 AM,31.213,0.0,,,,
926,11/08/20 12:15:00 AM,31.213,0.0,,,,
927,11/08/20 12:30:00 AM,31.415,0.0,,,,
928,11/08/20 12:45:00 AM,31.415,0.0,,,,
929,11/08/20 01:00:00 AM,31.213,0.0,,,,
930,11/08/20 01:15:00 AM,31.213,0.0,,,,
931,11/08/20 01:30:00 AM,31.012,0.0,,,,
932,11/08/20 01:45:00 AM,30.808,0.0,,,,
933,11/08/20 02:00:00 AM,31.012,0.0,,,,
934,11/08/20 02:15:00 AM,30.808,0.0,,,,
935,11/08/20 02:30:00 AM,30.808,0.0,,,,
936,11/08/20 02:45:00 AM,31.012,0.0,,,,
937,11/08/20 03:00:00 AM,31.012,0.0,,,,
938,11/08/20 03:15:00 AM,30.808,0.0,,,,
939,11/08/20 03:30:00 AM,30.808,0.0,,,,
